"","ID","Media.App.Media...Media...Publisher.ID","Total.Likes","Total.Views","Price","Total.Interactions","Total.Reach","Publisher.Price","Media.Plan.Price","Has.Paid.Partnership","Media.App.Media.Plan...Media.Plan...Content.Type","Media.App.Media.Plan...Media.Plan...Campaign.Type","Media.App.Media.Plan...Media.Plan...Is.Vip","Media.App.Media.Category...Media.Category...ID","Media.App.Media...Media...Is.Influencer","Media.App.Media...Media...Is.Private","Media.App.Media...Media...Is.Celebrity","Media.App.Media.Category...Media.Category...Title"
"1621",2435461,87687,117,0,47812,123,5770,22000,10869,"False","POST","REACH","False",96,"False","False","False","Love"
"2869",2364629,87687,140,2001,48290,161,5462,22000,10869,"False","POST","REACH","False",96,"False","False","False","Love"
"4181",2498513,87687,176,0,68316,191,5947,29500,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"8918",1872068,87687,8,0,34710,15,5726,17500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"9276",2261926,87687,167,0,63330,186,6333,31500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"10153",1558388,87687,234,0,46418,253,6310,26000,8840,"False","POST","REACH","False",96,"False","False","False","Love"
"10198",2478106,87687,175,0,74099,199,6669,33000,11111,"False","POST","REACH","False",96,"False","False","False","Love"
"10987",2189274,87687,137,861,55538,148,5801,28500,9574,"False","POST","REACH","False",96,"False","False","False","Love"
"12179",2413508,87687,173,0,68580,194,6878,34000,9971,"False","POST","REACH","False",96,"False","False","False","Love"
"12229",2413755,87687,219,0,60447,223,5726,26000,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"12271",2369516,87687,359,3905,78067,415,8127,40000,9606,"False","POST","REACH","False",96,"False","False","False","Love"
"14556",1384644,87687,167,1097,28989,173,4293,16000,9000,"False","POST","REACH","False",96,"False","False","False","Love"
"14763",1453303,87687,126,0,34340,128,4877,17000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"15618",1251544,87687,180,789,38470,206,4561,19000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"16781",1360743,87687,164,1290,39580,171,4293,19500,9975,"False","POST","REACH","False",96,"False","False","False","Love"
"17548",1289460,87687,130,538,26740,133,4293,13500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"17715",1270238,87687,147,744,30010,157,4293,15500,9500,"False","POST","REACH","False",96,"False","False","False","Love"
"18099",1535375,87687,188,0,57889,200,5864,29000,9872,"False","POST","REACH","False",96,"False","False","False","Love"
"18624",1407143,87687,182,0,40344,187,4196,21000,9615,"False","POST","REACH","False",96,"False","False","False","Love"
"20159",1513444,87687,496,0,36931,842,14743,72500,2505,"False","POST","REACH","False",96,"False","False","False","Love"
"21272",1562346,87687,8,46,39890,13,6314,20000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"23802",2698050,87687,97,0,90000,112,5328,90000,90000,"False","POST","REACH","False",96,"False","False","False","Love"
"28230",1735996,87687,51,327,37088,64,5322,20000,9249,"False","POST","REACH","False",96,"False","False","False","Love"
"30443",1861682,87687,94,762,37390,100,5813,18500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"31483",2021250,87687,92,0,60000,92,8648,60000,60000,"False","POST","REACH","False",96,"False","False","False","Love"
"31806",2335362,87687,205,2481,78954,236,7227,35500,10925,"False","POST","REACH","False",96,"False","False","False","Love"
"32123",1924184,87687,334,0,49755,375,8319,41000,5981,"False","POST","REACH","False",96,"False","False","False","Love"
"32331",2626591,87687,105,0,52896,111,5617,22000,12000,"False","POST","REACH","False",96,"False","False","False","Love"
"32372",2574042,87687,165,0,75000,176,5540,75000,75000,"False","POST","REACH","False",96,"False","False","False","Love"
"36928",1972225,87687,35,0,40378,40,5377,21500,9375,"False","POST","REACH","False",96,"False","False","False","Love"
"36932",2408158,87687,157,1608,47414,163,5635,22000,10798,"False","POST","REACH","False",96,"False","False","False","Love"
"37206",2240858,87687,135,1863,40793,149,5665,28000,7201,"False","POST","REACH","False",96,"False","False","False","Love"
"41754",2528819,87687,117,0,38825,119,5917,16500,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"42461",2436961,87687,165,0,50529,197,5989,29500,8437,"False","POST","REACH","False",96,"False","False","False","Love"
"44094",2395023,87687,144,1762,46378,158,5602,21000,10869,"False","POST","REACH","False",96,"False","False","False","Love"
"44518",1948244,87687,185,1521,43320,189,5474,21500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"44705",2859468,87687,81,0,90000,85,3221,90000,90000,"False","POST","REACH","False",96,"False","False","False","Love"
"45072",1221584,87687,181,1265,31632,207,4349,19500,8000,"False","POST","REACH","False",96,"False","False","False","Love"
"45517",1458605,87687,214,0,42601,223,4358,21500,9816,"False","POST","REACH","False",96,"False","False","False","Love"
"46357",1498502,87687,265,0,67776,301,8925,44000,7594,"False","POST","REACH","False",96,"False","False","False","Love"
"47763",2358420,87687,154,0,37370,160,5474,17500,10714,"False","POST","REACH","False",96,"False","False","False","Love"
"49959",2266908,87687,179,1625,52863,184,5498,27000,9615,"False","POST","REACH","False",96,"False","False","False","Love"
"49999",2165914,87687,179,0,42469,193,5152,22000,9615,"False","POST","REACH","False",96,"False","False","False","Love"
"50192",2417364,87687,246,0,61921,271,5625,27500,11111,"False","POST","REACH","False",96,"False","False","False","Love"
"51010",2404034,87687,162,0,61399,175,5613,27500,11111,"False","POST","REACH","False",96,"False","False","False","Love"
"53282",2360621,87687,205,1695,27017,213,5474,16000,8313,"False","POST","REACH","False",96,"False","False","False","Love"
"54704",2449295,87687,136,1364,35594,143,5770,15500,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"55156",1888931,87687,119,0,34987,122,5700,18500,9375,"False","POST","REACH","False",96,"False","False","False","Love"
"55485",1357575,87687,145,1011,30330,155,4293,17000,9000,"False","POST","REACH","False",96,"False","False","False","Love"
"56123",1471409,87687,154,0,38478,156,4877,24000,7919,"False","POST","REACH","False",96,"False","False","False","Love"
"56966",1470495,87687,57,0,42385,69,4877,22000,9596,"False","POST","REACH","False",96,"False","False","False","Love"
"61112",2434899,87687,184,3993,66316,201,6376,31500,10401,"False","POST","REACH","False",96,"False","False","False","Love"
"62249",1879859,87687,206,2452,43001,238,6296,31000,6830,"False","POST","REACH","False",96,"False","False","False","Love"
"62507",1363376,87687,114,453,24912,115,4293,13000,9523,"False","POST","REACH","False",96,"False","False","False","Love"
"63117",1699179,87687,83,0,42683,103,5378,24500,8630,"False","POST","REACH","False",96,"False","False","False","Love"
"63614",1484363,87687,221,1304,43513,225,5000,21500,9930,"False","POST","REACH","False",96,"False","False","False","Love"
"65182",1365079,87687,201,0,42910,205,4293,21500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"65351",1304682,87687,892,0,55626,923,12425,61000,4477,"False","POST","REACH","False",96,"False","False","False","Love"
"66740",1853759,87687,237,0,51194,287,6881,34000,7440,"False","POST","REACH","False",96,"False","False","False","Love"
"67142",1484927,87687,199,0,47223,201,5693,28000,8295,"False","POST","REACH","False",96,"False","False","False","Love"
"67612",1496456,87687,185,0,62420,191,6911,34000,9032,"False","POST","REACH","False",96,"False","False","False","Love"
"76361",2193989,87687,153,1797,52687,158,5528,27500,9531,"False","POST","REACH","False",96,"False","False","False","Love"
"77089",1713755,87687,91,401,29095,92,3423,17000,8500,"False","POST","REACH","False",96,"False","False","False","Love"
"77099",2153914,87687,189,0,40030,199,5152,20000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"77178",1960144,87687,155,800,37450,159,5435,18500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"77663",2195414,87687,519,4376,78302,626,10778,53000,7265,"False","POST","REACH","False",96,"False","False","False","Love"
"77908",2145474,87687,172,1108,38330,179,5216,20000,9523,"False","POST","REACH","False",96,"False","False","False","Love"
"79704",1872916,87687,160,1184,44605,163,5684,23000,9523,"False","POST","REACH","False",96,"False","False","False","Love"
"80002",2381230,87687,202,2921,88888,354,7704,38000,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"80541",2157370,87687,165,1550,35178,172,5194,21000,8229,"False","POST","REACH","False",96,"False","False","False","Love"
"80766",2514091,87687,173,0,75000,186,7021,75000,75000,"False","POST","REACH","False",96,"False","False","False","Love"
"83326",2456687,87687,141,0,88507,147,7671,38000,11538,"False","POST","REACH","False",96,"False","False","False","Love"
"83898",2501504,87687,152,0,58073,166,5891,28500,10063,"False","POST","REACH","False",96,"False","False","False","Love"
"84292",1568680,87687,273,1921,55900,290,6247,27500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"84448",1579099,87687,151,1008,48480,156,6247,24000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"84817",2261661,87687,206,1632,57420,207,5742,28500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"85495",1453583,87687,179,972,43769,184,4877,22500,9677,"False","POST","REACH","False",96,"False","False","False","Love"
"85531",1895417,87687,186,0,35830,195,5684,28000,6379,"False","POST","REACH","False",96,"False","False","False","Love"
"85572",1450983,87687,179,0,55420,182,5542,27500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"86461",1556632,87687,216,1721,51192,230,6247,26000,9738,"False","POST","REACH","False",96,"False","False","False","Love"
"86986",1510045,87687,215,0,46940,226,5000,23500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"87489",1254623,87687,150,859,39113,158,4561,20000,9615,"False","POST","REACH","False",96,"False","False","False","Love"
"87555",1486606,87687,168,0,42834,169,4877,22500,9375,"False","POST","REACH","False",96,"False","False","False","Love"
"87816",1294101,87687,192,1352,35617,202,4245,19000,9307,"False","POST","REACH","False",96,"False","False","False","Love"
"87841",1353063,87687,231,2347,49570,242,4957,24500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"87923",1419194,87687,180,1137,36312,183,4293,19500,9247,"False","POST","REACH","False",96,"False","False","False","Love"
"88123",1358472,87687,119,0,29370,123,4293,14500,10000,"False","POST","REACH","False",96,"False","False","False","Love"
"88229",1419470,87687,164,846,30421,166,4152,16000,9433,"False","POST","REACH","False",96,"False","False","False","Love"
"88247",1360466,87687,211,0,44118,225,4694,23500,9399,"False","POST","REACH","False",96,"False","False","False","Love"
"88361",1305180,87687,227,0,39474,233,4293,20500,9565,"False","POST","REACH","False",96,"False","False","False","Love"
"88583",1400848,87687,183,1182,34390,183,4293,17000,10000,"False","POST","REACH","False",96,"False","False","False","Love"
